player_name,season,team,age,games_played,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,field_goal_pct,three_point_pct,free_throw_pct,plus_minus,all_star,prior_all_star_selections
Joe Ingles,2021-22,POR,34.0,45,24.9,7.2,2.9,3.5,0.5,0.1,1.0,0.404,0.347,0.773,4.1,0,0
Joe Ingles,2022-23,MIL,35.0,46,22.7,6.9,2.8,3.3,0.7,0.1,1.2,0.435,0.409,0.857,1.7,0,0
Joe Ingles,2023-24,ORL,36.0,68,17.2,4.4,2.1,3.0,0.6,0.1,1.0,0.436,0.435,0.824,2.4,0,0
Joel Embiid,2019-20,PHI,26.0,51,29.5,23.0,11.6,3.0,0.9,1.3,3.1,0.477,0.331,0.807,3.2,1,0
Joel Embiid,2020-21,PHI,27.0,51,31.1,28.5,10.6,2.8,1.0,1.4,3.1,0.513,0.377,0.859,7.9,1,1
Joel Embiid,2021-22,PHI,28.0,68,33.8,30.6,11.7,4.2,1.1,1.5,3.1,0.499,0.371,0.814,5.4,1,2
Joel Embiid,2022-23,PHI,29.0,66,34.6,33.1,10.2,4.2,1.0,1.7,3.4,0.548,0.33,0.857,6.4,1,3
Joel Embiid,2023-24,PHI,30.0,39,33.6,34.7,11.0,5.6,1.2,1.7,3.8,0.529,0.388,0.883,6.8,1,4
John Collins,2019-20,ATL,22.0,41,33.2,21.6,10.1,1.5,0.8,1.6,1.8,0.583,0.401,0.8,-4.0,0,0
John Collins,2020-21,ATL,23.0,63,29.3,17.6,7.4,1.2,0.5,1.0,1.3,0.556,0.399,0.833,2.9,0,0
John Collins,2021-22,ATL,24.0,54,30.8,16.2,7.8,1.8,0.6,1.0,1.1,0.526,0.364,0.793,0.7,0,0
John Collins,2022-23,ATL,25.0,71,30.0,13.1,6.5,1.2,0.6,1.0,1.1,0.508,0.292,0.803,-0.3,0,0
John Collins,2023-24,UTA,26.0,68,28.0,15.1,8.5,1.1,0.6,0.9,1.4,0.532,0.371,0.795,-4.5,0,0
John Henson,2019-20,DET,29.0,40,15.0,5.5,4.1,1.4,0.6,1.1,0.9,0.556,0.222,0.5,-0.5,0,0
John Konchar,2021-22,MEM,26.0,72,17.9,4.8,4.6,1.5,0.6,0.3,0.4,0.515,0.413,0.551,1.3,0,0
John Konchar,2022-23,MEM,27.0,72,20.7,5.1,4.3,1.4,1.1,0.3,0.5,0.431,0.339,0.778,2.9,0,0
John Konchar,2023-24,MEM,28.0,55,21.3,4.3,4.7,2.0,0.9,0.9,0.8,0.423,0.317,0.84,-2.7,0,0
John Wall,2020-21,HOU,30.0,40,32.2,20.6,3.2,6.9,1.1,0.8,3.5,0.404,0.317,0.749,-4.2,0,0
John Wall,2022-23,LAC,32.0,34,22.2,11.4,2.7,5.2,0.8,0.4,2.4,0.407,0.303,0.681,-3.1,0,0
Jonas Valančiūnas,2019-20,MEM,28.0,70,26.4,14.9,11.3,1.9,0.4,1.1,1.8,0.585,0.352,0.74,0.1,0,0
Jonas Valančiūnas,2020-21,MEM,29.0,62,28.3,17.1,12.5,1.8,0.6,0.9,1.6,0.592,0.368,0.773,2.2,0,0
Jonas Valančiūnas,2021-22,NOP,30.0,74,30.3,17.8,11.4,2.6,0.6,0.8,2.4,0.544,0.361,0.82,0.9,0,0
Jonas Valančiūnas,2022-23,NOP,31.0,79,24.9,14.1,10.2,1.8,0.3,0.7,2.0,0.547,0.349,0.826,-0.1,0,0
Jonas Valančiūnas,2023-24,NOP,32.0,82,23.5,12.2,8.8,2.1,0.4,0.8,1.4,0.559,0.308,0.785,1.9,0,0
Jonathan Isaac,2019-20,ORL,22.0,34,28.8,11.9,6.8,1.4,1.6,2.3,1.4,0.47,0.34,0.779,0.5,0,0
Jonathan Isaac,2023-24,ORL,26.0,58,15.8,6.8,4.5,0.5,0.7,1.2,0.5,0.51,0.375,0.72,3.1,0,0
Jonathan Kuminga,2021-22,GSW,19.0,70,16.9,9.3,3.3,0.9,0.4,0.3,1.1,0.513,0.336,0.684,0.5,0,0
Jonathan Kuminga,2022-23,GSW,20.0,67,20.8,9.9,3.4,1.9,0.6,0.5,1.4,0.525,0.37,0.652,-0.8,0,0
Jonathan Kuminga,2023-24,GSW,21.0,74,26.3,16.1,4.8,2.2,0.7,0.5,1.6,0.529,0.321,0.746,1.7,0,0
Jordan Clarkson,2019-20,UTA,28.0,71,24.0,15.2,2.6,1.9,0.6,0.2,1.4,0.454,0.368,0.836,-0.1,0,0
Jordan Clarkson,2020-21,UTA,29.0,68,26.7,18.4,4.0,2.5,0.9,0.1,1.7,0.425,0.347,0.896,4.4,0,0
Jordan Clarkson,2021-22,UTA,30.0,79,27.1,16.0,3.5,2.5,0.8,0.2,1.6,0.419,0.318,0.828,4.8,0,0
Jordan Clarkson,2022-23,UTA,31.0,61,32.6,20.8,4.0,4.4,0.5,0.2,3.0,0.444,0.338,0.816,0.6,0,0
Jordan Clarkson,2023-24,UTA,32.0,55,30.6,17.1,3.4,5.0,0.6,0.1,2.7,0.413,0.294,0.881,-3.5,0,0
Jordan Goodwin,2022-23,WAS,24.0,62,17.8,6.6,3.3,2.7,0.9,0.4,0.9,0.448,0.322,0.768,-1.9,0,0
Jordan Goodwin,2023-24,MEM,25.0,57,18.5,6.5,4.4,2.7,0.8,0.3,1.0,0.369,0.298,0.746,-1.6,0,0
Jordan Hawkins,2023-24,NOP,22.0,67,17.3,7.8,2.2,1.0,0.3,0.1,0.6,0.382,0.366,0.838,0.2,0,0
Jordan McLaughlin,2019-20,MIN,24.0,30,19.7,7.6,1.6,4.2,1.1,0.1,1.0,0.489,0.382,0.667,-2.3,0,0
Jordan McLaughlin,2020-21,MIN,25.0,51,18.4,5.0,2.1,3.8,1.0,0.1,1.0,0.413,0.359,0.767,-2.6,0,0
Jordan McLaughlin,2022-23,MIN,27.0,43,15.8,3.7,1.4,3.4,0.7,0.1,0.8,0.421,0.308,0.833,2.0,0,0
Jordan McRae,2019-20,DET,29.0,37,21.2,11.5,3.4,2.5,0.6,0.4,1.2,0.407,0.357,0.761,-2.0,0,0
Jordan Nwora,2021-22,MIL,23.0,62,19.1,7.9,3.6,1.0,0.4,0.3,0.9,0.403,0.348,0.837,-1.2,0,0
Jordan Nwora,2022-23,IND,24.0,62,19.2,8.7,3.7,1.4,0.4,0.2,1.1,0.436,0.408,0.791,-4.1,0,0
Jordan Poole,2019-20,GSW,21.0,57,22.3,8.8,2.1,2.4,0.6,0.2,1.3,0.333,0.279,0.798,-3.5,0,0
Jordan Poole,2020-21,GSW,22.0,51,19.4,12.0,1.8,1.9,0.5,0.2,1.0,0.432,0.351,0.882,0.6,0,0
Jordan Poole,2021-22,GSW,23.0,76,30.0,18.5,3.4,4.0,0.8,0.3,2.5,0.448,0.364,0.925,4.3,0,0
Jordan Poole,2022-23,GSW,24.0,82,30.0,20.4,2.7,4.5,0.8,0.3,3.1,0.43,0.336,0.87,-0.1,0,0
Jordan Poole,2023-24,WAS,25.0,78,30.1,17.4,2.7,4.4,1.1,0.3,2.4,0.413,0.326,0.877,-7.1,0,0
Jose Alvarado,2021-22,NOP,24.0,54,15.4,6.1,1.9,2.8,1.3,0.1,0.7,0.446,0.291,0.679,2.6,0,0
Jose Alvarado,2022-23,NOP,25.0,61,21.5,9.0,2.3,3.0,1.1,0.2,1.3,0.411,0.336,0.813,1.7,0,0
Jose Alvarado,2023-24,NOP,26.0,56,18.4,7.1,2.3,2.1,1.1,0.3,0.7,0.412,0.377,0.673,4.3,0,0
Josh Christopher,2021-22,HOU,20.0,74,18.0,7.9,2.5,2.0,0.9,0.2,1.5,0.448,0.296,0.735,-3.7,0,0
Josh Giddey,2021-22,OKC,19.0,54,31.5,12.5,7.8,6.4,0.9,0.4,3.2,0.419,0.263,0.709,-5.5,0,0
Josh Giddey,2022-23,OKC,20.0,76,31.1,16.6,7.9,6.2,0.8,0.4,2.8,0.482,0.325,0.731,-1.4,0,0
Josh Giddey,2023-24,OKC,21.0,80,25.1,12.3,6.4,4.8,0.7,0.6,2.1,0.475,0.337,0.806,4.7,0,0
Josh Green,2021-22,DAL,21.0,67,15.5,4.8,2.4,1.2,0.7,0.2,0.7,0.508,0.359,0.689,1.0,0,0
Josh Green,2022-23,DAL,22.0,60,25.7,9.1,3.0,1.7,0.7,0.1,1.2,0.537,0.402,0.723,1.3,0,0
Josh Green,2023-24,DAL,23.0,57,26.4,8.2,3.2,2.3,0.8,0.2,1.1,0.479,0.385,0.684,-1.8,0,0
Josh Hart,2019-20,NOP,25.0,65,27.0,10.1,6.5,1.7,1.0,0.4,1.2,0.423,0.342,0.739,-1.8,0,0
Josh Hart,2020-21,NOP,26.0,47,28.7,9.2,8.0,2.3,0.8,0.3,1.0,0.439,0.326,0.775,0.0,0,0
Josh Hart,2021-22,POR,27.0,54,33.2,14.9,7.2,4.1,1.1,0.2,2.1,0.504,0.343,0.758,-3.7,0,0
Josh Hart,2022-23,NYK,28.0,76,32.3,9.8,7.8,3.8,1.2,0.3,1.5,0.529,0.372,0.75,4.1,0,0
Josh Hart,2023-24,NYK,29.0,81,33.4,9.4,8.3,4.1,0.9,0.3,1.5,0.434,0.31,0.791,4.3,0,0
Josh Jackson,2020-21,DET,24.0,62,25.2,13.4,4.1,2.3,0.9,0.8,2.3,0.419,0.3,0.729,-2.0,0,0
Josh Jackson,2021-22,SAC,25.0,51,16.3,6.4,2.8,1.1,0.5,0.4,0.9,0.4,0.254,0.714,-3.1,0,0
Josh Okogie,2019-20,MIN,21.0,62,25.0,8.6,4.3,1.6,1.1,0.4,1.4,0.427,0.266,0.796,-2.6,0,0
Josh Okogie,2020-21,MIN,22.0,59,20.3,5.4,2.6,1.1,0.9,0.5,0.7,0.402,0.269,0.769,-3.3,0,0
Josh Okogie,2022-23,PHX,24.0,72,18.8,7.3,3.5,1.5,0.8,0.5,0.9,0.391,0.335,0.724,1.5,0,0
Josh Okogie,2023-24,PHX,25.0,60,16.0,4.6,2.6,1.1,0.8,0.4,0.6,0.417,0.309,0.745,0.1,0,0
Josh Richardson,2019-20,PHI,26.0,55,30.8,13.7,3.2,2.9,0.9,0.7,1.9,0.43,0.341,0.809,2.2,0,0
Josh Richardson,2020-21,DAL,27.0,59,30.3,12.1,3.3,2.6,1.0,0.4,1.3,0.427,0.33,0.917,-0.8,0,0
Josh Richardson,2021-22,SAS,28.0,65,24.6,10.2,2.8,1.8,0.9,0.4,1.0,0.438,0.415,0.889,2.1,0,0
Josh Richardson,2022-23,NOP,29.0,65,23.5,10.1,2.7,2.7,1.1,0.3,1.3,0.431,0.365,0.852,-2.5,0,0
Josh Richardson,2023-24,MIA,30.0,43,25.6,9.9,2.8,2.4,0.6,0.3,0.8,0.444,0.347,0.944,-2.5,0,0
Joshua Primo,2021-22,SAS,19.0,50,19.3,5.8,2.3,1.6,0.4,0.5,1.1,0.374,0.307,0.746,-1.6,0,0
Jrue Holiday,2019-20,NOP,30.0,61,34.7,19.1,4.8,6.7,1.6,0.8,3.0,0.455,0.353,0.709,0.6,0,0
Jrue Holiday,2020-21,MIL,31.0,59,32.3,17.7,4.5,6.1,1.6,0.6,2.2,0.503,0.392,0.787,6.4,0,0
Jrue Holiday,2021-22,MIL,32.0,67,32.9,18.3,4.5,6.8,1.6,0.4,2.7,0.501,0.411,0.761,6.4,0,0
Jrue Holiday,2022-23,MIL,33.0,67,32.6,19.3,5.1,7.4,1.2,0.4,2.9,0.479,0.384,0.859,7.2,1,0
Jrue Holiday,2023-24,BOS,34.0,69,32.8,12.5,5.4,4.8,0.9,0.8,1.8,0.48,0.429,0.833,6.2,0,1
Juan Toscano-Anderson,2020-21,GSW,28.0,53,20.9,5.7,4.4,2.8,0.8,0.5,1.2,0.579,0.402,0.71,1.8,0,0
Juancho Hernangomez,2019-20,MIN,24.0,48,17.4,6.0,4.1,0.8,0.4,0.2,0.7,0.405,0.341,0.62,-1.1,0,0
Juancho Hernangomez,2020-21,MIN,25.0,52,17.3,7.2,3.9,0.7,0.4,0.1,0.5,0.435,0.327,0.619,-1.4,0,0
Julian Champagnie,2023-24,SAS,23.0,74,19.8,6.8,2.8,1.4,0.6,0.6,0.8,0.408,0.365,0.815,-1.9,0,0
Julius Randle,2019-20,NYK,25.0,64,32.5,19.5,9.7,3.1,0.8,0.3,3.0,0.46,0.277,0.733,-3.8,0,0
Julius Randle,2020-21,NYK,26.0,71,37.6,24.1,10.2,6.0,0.9,0.3,3.4,0.456,0.411,0.811,2.2,1,0
Julius Randle,2021-22,NYK,27.0,72,35.3,20.1,9.9,5.1,0.7,0.5,3.4,0.411,0.308,0.756,-2.3,0,1
Julius Randle,2022-23,NYK,28.0,77,35.5,25.1,10.0,4.1,0.6,0.3,2.8,0.459,0.343,0.757,2.2,1,1
Julius Randle,2023-24,NYK,29.0,46,35.4,24.0,9.2,5.0,0.5,0.3,3.5,0.472,0.311,0.781,4.7,1,2
Justin Holiday,2019-20,IND,31.0,73,25.0,8.3,3.3,1.3,1.2,0.6,0.6,0.428,0.405,0.791,0.5,0,0
Justin Holiday,2020-21,IND,32.0,72,30.3,10.5,3.6,1.7,1.0,0.6,0.8,0.413,0.382,0.788,-0.6,0,0
Justin Holiday,2021-22,SAC,33.0,74,27.8,10.1,2.6,1.7,0.8,0.4,0.9,0.394,0.367,0.806,-2.8,0,0
Justin Holiday,2022-23,DAL,34.0,46,15.4,4.5,1.2,0.9,0.4,0.4,0.5,0.377,0.322,0.625,-2.8,0,0
Justin Jackson,2019-20,DAL,25.0,65,16.1,5.5,2.4,0.8,0.2,0.2,0.2,0.396,0.294,0.84,0.1,0,0
Justin Jackson,2020-21,MIL,26.0,34,17.0,7.2,2.3,1.5,0.4,0.1,0.9,0.403,0.308,0.838,-1.2,0,0
Justise Winslow,2021-22,POR,26.0,48,16.1,5.7,4.2,1.8,0.7,0.5,1.0,0.428,0.227,0.591,0.6,0,0
Jusuf Nurkić,2020-21,POR,26.0,37,23.8,11.5,9.0,3.4,1.0,1.1,2.0,0.514,0.4,0.619,3.4,0,0
Jusuf Nurkić,2021-22,POR,27.0,56,28.2,15.0,11.1,2.8,1.1,0.6,2.6,0.535,0.268,0.69,0.2,0,0
Jusuf Nurkić,2022-23,POR,28.0,52,26.8,13.3,9.1,2.9,0.8,0.8,2.3,0.519,0.361,0.661,0.2,0,0
Jusuf Nurkić,2023-24,PHX,29.0,76,27.3,10.9,11.0,4.0,1.1,1.1,2.3,0.51,0.244,0.64,5.3,0,0
KJ Martin,2020-21,HOU,20.0,45,23.7,9.3,5.4,1.1,0.7,0.9,0.8,0.509,0.365,0.714,-6.3,0,0
KJ Martin,2021-22,HOU,21.0,79,21.0,8.8,3.8,1.3,0.4,0.5,0.8,0.533,0.357,0.634,-3.0,0,0
KJ Martin,2022-23,HOU,22.0,82,28.0,12.7,5.5,1.5,0.5,0.4,1.1,0.569,0.315,0.68,-4.5,0,0
Karl-Anthony Towns,2019-20,MIN,24.0,35,33.9,26.5,10.8,4.4,0.9,1.2,3.1,0.508,0.412,0.796,-0.4,0,0
Karl-Anthony Towns,2020-21,MIN,25.0,50,33.8,24.8,10.6,4.5,0.8,1.1,3.2,0.486,0.387,0.859,0.2,0,0
Karl-Anthony Towns,2021-22,MIN,26.0,74,33.5,24.6,9.8,3.6,1.0,1.1,3.1,0.529,0.41,0.822,3.7,1,0
Karl-Anthony Towns,2023-24,MIN,28.0,62,32.7,21.8,8.3,3.0,0.7,0.7,2.9,0.504,0.416,0.873,5.2,1,1
Kawhi Leonard,2019-20,LAC,29.0,57,32.4,27.1,7.1,4.9,1.8,0.6,2.6,0.47,0.378,0.886,8.4,1,0
Kawhi Leonard,2020-21,LAC,30.0,52,34.1,24.8,6.5,5.2,1.6,0.4,2.0,0.512,0.398,0.885,8.6,1,1
Kawhi Leonard,2022-23,LAC,32.0,52,33.6,23.8,6.5,3.9,1.4,0.5,1.7,0.512,0.416,0.871,4.2,0,2
Kawhi Leonard,2023-24,LAC,33.0,68,34.3,23.7,6.1,3.6,1.6,0.9,1.8,0.525,0.417,0.885,5.8,1,2
Keegan Murray,2022-23,SAC,22.0,80,29.8,12.2,4.6,1.2,0.8,0.5,0.8,0.453,0.411,0.765,1.2,0,0
Keegan Murray,2023-24,SAC,23.0,77,33.6,15.2,5.5,1.7,1.0,0.8,0.8,0.454,0.358,0.831,1.8,0,0
Keifer Sykes,2021-22,IND,28.0,32,17.7,5.6,1.4,1.9,0.4,0.1,1.0,0.363,0.3,0.882,-2.2,0,0
Keita Bates-Diop,2019-20,DEN,24.0,44,16.9,6.5,2.9,0.7,0.4,0.5,0.4,0.427,0.33,0.72,-3.9,0,0
Keita Bates-Diop,2021-22,SAS,26.0,59,16.2,5.7,3.9,0.7,0.5,0.2,0.8,0.517,0.309,0.754,0.1,0,0
Keita Bates-Diop,2022-23,SAS,27.0,67,21.7,9.7,3.7,1.5,0.7,0.3,0.8,0.508,0.394,0.793,-4.0,0,0
Kelan Martin,2019-20,MIN,24.0,31,16.0,6.4,3.1,0.7,0.2,0.3,0.6,0.392,0.26,0.968,-0.7,0,0
Kelan Martin,2021-22,BOS,26.0,30,15.0,5.7,1.8,0.7,0.4,0.3,0.5,0.409,0.293,0.692,-1.8,0,0
Keldon Johnson,2020-21,SAS,21.0,69,28.5,12.8,6.0,1.8,0.6,0.3,1.1,0.479,0.331,0.74,-2.5,0,0
Keldon Johnson,2021-22,SAS,22.0,75,31.9,17.0,6.1,2.1,0.8,0.2,1.2,0.466,0.398,0.756,1.0,0,0
Keldon Johnson,2022-23,SAS,23.0,63,32.8,22.0,5.0,2.9,0.7,0.2,2.1,0.452,0.329,0.749,-7.8,0,0
Keldon Johnson,2023-24,SAS,24.0,69,29.5,15.7,5.5,2.8,0.7,0.3,1.4,0.454,0.346,0.792,-5.0,0,0
Kelly Olynyk,2019-20,MIA,29.0,67,19.4,8.2,4.6,1.7,0.7,0.3,1.1,0.462,0.406,0.86,0.9,0,0
Kelly Olynyk,2020-21,HOU,30.0,70,28.5,13.5,7.0,2.9,1.1,0.6,1.8,0.484,0.342,0.829,-1.4,0,0
Kelly Olynyk,2021-22,DET,31.0,40,19.1,9.1,4.4,2.8,0.8,0.5,1.5,0.448,0.336,0.775,-1.8,0,0
Kelly Olynyk,2022-23,UTA,32.0,68,28.6,12.5,6.2,3.7,0.9,0.5,2.5,0.499,0.394,0.853,0.2,0,0
Kelly Olynyk,2023-24,TOR,33.0,78,22.5,9.8,5.3,4.4,0.9,0.4,1.9,0.555,0.387,0.833,-3.4,0,0
Kelly Oubre Jr.,2019-20,PHX,24.0,56,34.5,18.7,6.4,1.5,1.3,0.7,1.5,0.452,0.352,0.78,-0.5,0,0
Kelly Oubre Jr.,2020-21,GSW,25.0,55,30.7,15.4,6.0,1.3,1.0,0.8,1.3,0.439,0.316,0.695,-3.5,0,0
Kelly Oubre Jr.,2021-22,CHA,26.0,76,26.3,15.0,4.0,1.1,1.0,0.4,0.9,0.44,0.345,0.667,-0.3,0,0
Kelly Oubre Jr.,2022-23,CHA,27.0,48,32.2,20.3,5.2,1.1,1.4,0.4,1.3,0.431,0.319,0.76,-5.8,0,0
Kelly Oubre Jr.,2023-24,PHI,28.0,68,30.2,15.4,5.0,1.5,1.1,0.7,1.3,0.441,0.311,0.75,-0.4,0,0
Kemba Walker,2019-20,BOS,30.0,56,31.1,20.4,3.9,4.8,0.9,0.5,2.1,0.425,0.381,0.864,4.4,1,0
Kemba Walker,2020-21,OKC,31.0,43,31.8,19.3,4.0,4.9,1.1,0.3,2.0,0.42,0.36,0.899,2.2,0,1
Kemba Walker,2021-22,NYK,32.0,37,25.6,11.6,3.0,3.5,0.7,0.2,1.3,0.403,0.367,0.845,-4.9,0,1
Kendrick Nunn,2019-20,MIA,24.0,67,29.3,15.3,2.7,3.3,0.8,0.2,1.7,0.439,0.35,0.85,0.9,0,0
Kendrick Nunn,2020-21,MIA,25.0,56,29.5,14.6,3.2,2.6,0.9,0.3,1.4,0.485,0.381,0.933,-0.1,0,0
Kenrich Williams,2019-20,NOP,25.0,39,21.3,3.5,4.8,1.5,0.7,0.5,0.6,0.347,0.258,0.346,-0.7,0,0
Kenrich Williams,2020-21,OKC,26.0,66,21.6,8.0,4.1,2.3,0.8,0.3,1.2,0.533,0.444,0.571,-2.7,0,0
Kenrich Williams,2021-22,OKC,27.0,49,21.9,7.4,4.5,2.2,0.9,0.2,0.9,0.461,0.339,0.545,0.5,0,0
Kenrich Williams,2022-23,OKC,28.0,53,22.8,8.0,4.9,2.0,0.8,0.3,0.6,0.517,0.373,0.436,1.4,0,0
Kent Bazemore,2019-20,SAC,30.0,68,24.8,8.8,4.3,1.4,1.1,0.6,1.3,0.375,0.344,0.769,0.1,0,0
Kent Bazemore,2020-21,GSW,31.0,67,19.9,7.2,3.4,1.6,1.0,0.5,1.2,0.449,0.408,0.692,2.5,0,0
Kentavious Caldwell-Pope,2019-20,LAL,27.0,69,25.5,9.3,2.1,1.6,0.8,0.2,0.9,0.467,0.385,0.775,2.2,0,0
Kentavious Caldwell-Pope,2020-21,LAL,28.0,67,28.4,9.7,2.7,1.9,0.9,0.4,1.0,0.431,0.41,0.866,2.1,0,0
Kentavious Caldwell-Pope,2021-22,WAS,29.0,77,30.2,13.2,3.4,1.9,1.1,0.3,1.3,0.435,0.39,0.89,-3.0,0,0
Kentavious Caldwell-Pope,2022-23,DEN,30.0,76,31.3,10.8,2.7,2.4,1.5,0.5,1.1,0.462,0.423,0.824,6.5,0,0
Kentavious Caldwell-Pope,2023-24,DEN,31.0,76,31.6,10.1,2.4,2.4,1.3,0.6,1.0,0.46,0.406,0.894,7.5,0,0
Keon Ellis,2023-24,SAC,24.0,57,17.2,5.4,2.2,1.5,0.9,0.5,0.6,0.461,0.417,0.743,1.6,0,0
Keon Johnson,2021-22,POR,20.0,37,18.8,7.2,2.2,2.1,0.8,0.3,1.2,0.353,0.34,0.804,-7.8,0,0
Kessler Edwards,2021-22,BKN,21.0,48,20.6,5.9,3.6,0.6,0.6,0.5,0.9,0.412,0.353,0.842,-1.3,0,0
Kevin Durant,2020-21,BKN,32.0,35,33.1,26.9,7.1,5.6,0.7,1.3,3.4,0.537,0.45,0.882,8.0,1,0
Kevin Durant,2021-22,BKN,33.0,55,37.2,29.9,7.4,6.4,0.9,0.9,3.5,0.518,0.383,0.91,4.9,1,1
Kevin Durant,2022-23,PHX,34.0,47,35.6,29.1,6.7,5.0,0.7,1.4,3.3,0.56,0.404,0.919,5.5,1,2
Kevin Durant,2023-24,PHX,35.0,75,37.2,27.1,6.6,5.0,0.9,1.2,3.3,0.523,0.413,0.856,3.9,1,3
Kevin Huerter,2019-20,ATL,21.0,56,31.4,12.2,4.1,3.8,0.9,0.5,1.6,0.413,0.38,0.828,-4.3,0,0
Kevin Huerter,2020-21,ATL,22.0,69,30.8,11.9,3.3,3.5,1.2,0.3,1.1,0.432,0.363,0.781,1.0,0,0
Kevin Huerter,2021-22,ATL,23.0,74,29.6,12.1,3.4,2.7,0.7,0.4,1.2,0.454,0.389,0.808,2.3,0,0
Kevin Huerter,2022-23,SAC,24.0,75,29.4,15.2,3.3,2.9,1.1,0.3,1.3,0.485,0.402,0.725,3.0,0,0
Kevin Huerter,2023-24,SAC,25.0,64,24.4,10.2,3.5,2.6,0.7,0.4,0.8,0.443,0.361,0.766,1.2,0,0
Kevin Knox II,2019-20,NYK,20.0,65,17.9,6.4,2.8,0.9,0.4,0.4,0.7,0.359,0.327,0.653,-2.8,0,0
Kevin Knox II,2022-23,POR,23.0,63,15.1,6.6,2.8,0.5,0.4,0.2,0.8,0.458,0.349,0.767,-3.6,0,0
Kevin Knox II,2023-24,POR,24.0,31,18.1,7.2,2.4,0.7,0.4,0.2,0.7,0.462,0.33,0.909,-2.7,0,0
Kevin Love,2019-20,CLE,31.0,56,31.8,17.6,9.8,3.2,0.6,0.3,2.5,0.45,0.374,0.854,-4.8,0,0
Kevin Love,2021-22,CLE,33.0,74,22.5,13.6,7.2,2.2,0.4,0.2,1.3,0.43,0.392,0.838,1.3,0,0
Kevin Love,2022-23,MIA,34.0,62,20.0,8.2,6.4,1.9,0.3,0.2,1.1,0.389,0.334,0.879,1.8,0,0
Kevin Love,2023-24,MIA,35.0,55,16.8,8.8,6.1,2.1,0.3,0.2,0.9,0.44,0.344,0.787,2.0,0,0
Kevin Porter Jr.,2019-20,CLE,20.0,50,23.2,10.0,3.2,2.2,0.9,0.3,1.9,0.442,0.335,0.723,-5.8,0,0
Kevin Porter Jr.,2021-22,HOU,22.0,61,31.3,15.6,4.4,6.2,1.1,0.4,3.1,0.415,0.375,0.642,-4.6,0,0
Kevin Porter Jr.,2022-23,HOU,23.0,59,34.3,19.2,5.3,5.7,1.4,0.3,3.2,0.442,0.366,0.784,-5.8,0,0
Kevon Looney,2020-21,GSW,25.0,61,19.0,4.1,5.3,2.0,0.3,0.4,0.6,0.548,0.235,0.646,2.1,0,0
Kevon Looney,2021-22,GSW,26.0,82,21.1,6.0,7.3,2.0,0.6,0.6,0.8,0.571,0.0,0.6,2.0,0,0
Kevon Looney,2022-23,GSW,27.0,82,23.9,7.0,9.3,2.5,0.6,0.6,0.5,0.63,0.0,0.606,1.9,0,0
Kevon Looney,2023-24,GSW,28.0,74,16.1,4.5,5.7,1.8,0.4,0.4,0.7,0.597,0.0,0.675,0.5,0,0
Keyonte George,2023-24,UTA,20.0,75,27.0,13.0,2.8,4.4,0.5,0.1,2.5,0.391,0.334,0.848,-5.0,0,0
Khem Birch,2019-20,ORL,27.0,48,19.2,4.4,4.6,1.0,0.4,0.5,0.6,0.51,0.0,0.653,-2.7,0,0
Khem Birch,2020-21,TOR,28.0,67,22.8,7.2,5.8,1.3,0.7,0.7,0.7,0.497,0.25,0.705,-1.9,0,0
Khem Birch,2021-22,TOR,29.0,55,18.0,4.5,4.3,1.0,0.5,0.5,0.5,0.485,0.0,0.746,0.4,0,0
Khris Middleton,2019-20,MIL,28.0,62,29.9,20.9,6.2,4.3,0.9,0.1,2.2,0.497,0.415,0.916,8.1,1,0
Khris Middleton,2020-21,MIL,29.0,68,33.4,20.4,6.0,5.4,1.1,0.1,2.6,0.476,0.414,0.898,4.3,0,1
Khris Middleton,2021-22,MIL,30.0,66,32.4,20.1,5.4,5.4,1.2,0.3,2.9,0.443,0.373,0.89,4.6,1,1
Khris Middleton,2022-23,MIL,31.0,33,24.3,15.1,4.2,4.9,0.7,0.2,2.2,0.436,0.315,0.902,4.0,0,2
Khris Middleton,2023-24,MIL,32.0,55,27.0,15.1,4.7,5.3,0.9,0.3,2.3,0.493,0.381,0.833,2.3,0,2
Killian Hayes,2021-22,DET,20.0,66,25.0,6.9,3.2,4.2,1.2,0.5,1.7,0.383,0.263,0.77,-5.6,0,0
Killian Hayes,2022-23,DET,21.0,76,28.3,10.3,2.9,6.2,1.4,0.4,2.3,0.377,0.28,0.821,-6.6,0,0
Killian Hayes,2023-24,DET,22.0,42,24.0,6.9,2.8,4.9,0.9,0.5,1.2,0.413,0.297,0.66,-5.8,0,0
Kira Lewis Jr.,2020-21,NOP,20.0,54,16.7,6.4,1.3,2.3,0.7,0.2,0.6,0.386,0.333,0.843,0.4,0,0
Klay Thompson,2021-22,GSW,32.0,32,29.4,20.4,3.9,2.8,0.5,0.5,1.3,0.429,0.385,0.902,2.1,0,0
Klay Thompson,2022-23,GSW,33.0,69,33.0,21.9,4.1,2.4,0.7,0.4,1.8,0.436,0.412,0.879,2.4,0,0
Klay Thompson,2023-24,GSW,34.0,77,29.7,17.9,3.3,2.3,0.6,0.5,1.5,0.432,0.387,0.927,0.1,0,0
Kris Dunn,2019-20,CHI,26.0,51,24.9,7.3,3.6,3.4,2.0,0.3,1.3,0.444,0.259,0.741,-0.6,0,0
